Id,LotArea,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1239,13072,0,0,1,6,5,2005,2005,0,0,0,0,0,0,0,0,1141,0,0,1141,0,0,0,1,1,3,1,1,6,0,1,2005,2,484,0,0,0,0,0,0,0,3,2006,0,1,142500
1240,9037,0,0,1,8,5,2006,2006,1,0,0,0,0,0,0,3,1476,0,0,1484,0,0,0,2,0,2,1,2,6,1,0,2006,2,472,0,120,33,0,0,0,0,12,2007,0,0,265900
1241,8158,0,0,0,7,5,2003,2003,0,0,0,0,0,0,0,0,884,0,0,884,884,1,0,2,1,3,1,0,8,0,0,2003,2,543,0,0,63,0,0,0,0,7,2008,0,0,224900
1242,9849,0,0,1,7,6,2007,2007,1,0,0,0,0,0,0,3,1689,0,0,1689,0,0,0,2,0,3,1,0,7,0,0,2007,3,954,0,0,56,0,0,0,0,6,2007,1,2,248328
1243,10625,0,0,4,7,6,1974,1974,0,0,7,4,1,0,0,1,1053,0,0,1173,0,1,0,2,0,3,1,0,6,2,0,1974,2,528,0,0,120,0,0,0,0,1,2010,0,5,170000
1244,13891,0,0,1,10,5,2006,2006,0,0,0,0,0,2,1,1,2076,0,0,2076,0,1,0,2,1,2,1,2,7,1,0,2006,3,850,0,216,229,0,0,0,0,9,2006,1,2,465000
1245,11435,2,0,0,8,7,1929,1950,0,0,4,8,0,0,0,0,792,0,0,792,725,0,0,1,0,3,1,0,7,2,1,1931,2,400,0,0,0,0,0,0,0,6,2006,0,0,230000
1246,12090,0,0,5,6,7,1984,2003,1,0,0,0,1,0,0,0,585,0,0,1140,728,0,0,3,1,3,1,1,7,1,2,1984,2,477,0,268,112,0,0,147,0,1,2007,0,1,178000
1247,8125,0,0,0,7,5,2005,2006,0,0,0,0,0,0,0,0,756,0,0,756,797,0,0,2,1,3,1,0,6,0,0,2005,2,615,0,0,45,0,0,0,0,3,2006,1,2,186500
1248,12328,0,0,5,6,5,1976,1976,0,0,3,3,1,1,0,3,1012,0,0,1034,0,1,0,1,0,3,1,1,6,0,0,1976,3,888,0,0,0,0,0,0,0,5,2010,0,0,169900
1249,9600,0,0,6,6,5,1917,1950,0,0,8,9,2,0,0,0,735,4,1,1134,924,0,0,1,1,3,1,1,8,1,1,1950,2,396,2,0,0,259,0,0,0,4,2008,0,0,129500
1250,7200,0,0,1,5,7,1950,1950,0,0,1,1,1,1,0,0,876,0,0,988,0,0,0,1,0,3,1,1,6,0,0,1950,1,276,0,0,80,0,0,0,0,5,2007,0,0,119000
1251,11160,2,0,1,7,5,1968,1968,1,0,4,7,1,1,0,0,2110,0,0,2110,0,1,0,2,1,3,1,2,8,2,0,1968,2,522,0,0,0,0,0,0,0,4,2010,0,0,244000
1252,3136,2,3,1,7,5,2003,2003,0,0,0,2,0,0,0,0,1405,0,0,1405,0,0,0,2,0,2,1,0,6,1,0,2003,2,478,0,148,36,0,0,0,0,3,2006,0,0,171750
1253,9858,0,0,1,5,6,1968,1968,0,0,3,3,1,1,0,0,864,0,0,874,0,1,0,1,0,3,1,1,5,0,0,1968,1,288,0,33,0,0,0,0,0,11,2009,0,0,130000
1254,17542,0,0,0,7,7,1974,2003,0,0,2,5,1,1,0,1,1192,0,0,1516,651,1,0,2,1,3,1,0,9,2,0,1974,2,518,0,220,47,0,0,0,0,7,2007,0,0,294000
1255,6931,0,0,0,7,5,2003,2004,0,0,0,0,0,0,0,0,746,0,0,760,896,0,0,2,1,3,1,0,7,1,2,2003,2,397,0,178,128,0,0,0,0,7,2008,0,0,165400
1256,6240,0,0,2,6,6,1931,1950,0,0,2,5,2,1,3,0,884,0,0,959,408,0,0,1,0,3,1,1,6,1,1,1978,1,560,0,0,0,0,0,120,0,11,2007,0,0,127500
1257,14303,2,0,1,8,5,1994,1994,1,0,3,3,0,0,0,1,1986,0,0,1987,0,1,0,2,0,2,1,0,7,1,0,1994,2,691,0,262,36,0,0,0,0,8,2008,0,0,301500
1258,4060,2,0,1,5,8,1922,1950,0,0,2,5,0,4,0,0,864,0,0,864,0,0,0,1,0,2,1,1,4,0,4,NA,0,0,0,0,96,0,0,0,0,7,2009,0,0,99900
1259,9587,0,0,5,7,5,2005,2005,0,0,0,0,0,0,0,1,856,0,0,1166,0,1,0,2,0,2,1,0,5,0,0,2005,2,400,0,212,0,0,0,0,0,7,2008,0,0,190000
1260,9750,1,0,1,6,8,1969,1969,0,0,3,3,1,0,0,0,1054,0,0,1054,0,1,0,1,1,3,1,1,6,0,0,1969,2,460,0,180,0,0,0,80,0,7,2008,0,0,151000
1261,24682,3,0,0,6,5,1999,1999,0,0,0,0,0,0,0,0,841,0,0,892,783,0,0,2,1,3,1,1,7,1,2,1999,2,502,0,0,103,0,0,0,0,6,2009,0,0,181000
1262,9600,0,0,1,5,6,1956,1956,1,0,1,1,1,1,0,0,1050,0,0,1050,0,0,0,1,0,2,1,1,5,0,0,1956,1,338,0,0,0,0,0,0,0,6,2009,0,0,128900
1263,11250,0,0,2,4,5,1957,1989,0,0,2,5,1,1,0,3,1104,0,0,1104,684,1,0,1,0,5,1,1,8,2,0,1957,1,304,0,120,0,0,0,0,0,11,2009,0,0,161500
1264,13515,0,0,0,6,6,1919,1950,2,0,2,5,0,1,0,0,764,0,0,1060,764,0,0,1,0,3,1,1,8,1,1,1940,2,520,1,0,0,126,0,0,0,7,2007,0,0,180500
1265,4060,0,3,1,6,5,1998,1999,0,0,1,1,0,0,0,0,1405,0,0,1337,0,1,0,2,0,2,1,0,5,0,0,1998,2,511,0,144,68,0,0,0,0,8,2008,2,1,181000
1266,3735,4,3,0,7,5,1999,1999,1,0,1,1,0,0,0,0,691,0,0,713,739,1,0,2,1,3,1,0,6,0,1,1999,2,506,0,0,34,0,0,0,0,3,2006,0,0,183900
1267,10120,0,1,6,7,4,1910,1950,1,0,2,5,1,1,0,0,925,0,1,964,925,0,0,1,1,4,2,1,9,1,1,1960,1,308,1,0,0,264,0,0,0,1,2007,0,0,122000
1268,13214,0,0,1,9,5,2008,2009,1,0,9,6,0,2,0,1,2002,0,0,2018,0,0,0,2,0,3,1,2,10,1,0,2009,3,746,0,144,76,0,0,0,0,5,2010,0,0,378500
1269,14100,0,0,2,8,9,1935,1997,0,0,9,8,1,1,0,2,728,0,0,1968,1479,0,0,3,1,4,1,0,11,2,2,1982,3,1014,0,314,12,0,0,0,0,5,2008,0,0,381000
1270,11344,0,0,2,5,5,1958,1958,0,0,1,1,1,1,0,0,874,1,0,874,650,0,0,1,1,3,1,1,7,0,0,1958,1,315,0,0,0,0,0,0,0,7,2007,0,0,144000
1271,23595,0,0,1,7,6,1979,1979,5,3,7,4,0,0,0,1,1332,0,0,1332,192,2,0,0,1,0,1,0,4,1,0,1979,2,586,0,268,0,0,0,0,0,4,2010,0,0,260000
1272,9156,0,0,1,6,7,1968,1968,1,0,4,7,1,1,0,0,1489,0,0,1489,0,0,0,2,0,3,1,0,7,1,0,1968,2,462,0,0,0,0,0,0,0,8,2009,0,0,185750
1273,13526,3,0,1,5,6,1965,1965,1,0,3,4,1,1,0,0,935,0,0,935,0,1,0,1,0,3,1,1,5,0,0,1965,1,288,0,180,0,0,0,0,0,11,2006,0,0,137000
1274,11512,2,0,5,6,7,1959,2006,0,0,7,4,1,1,0,3,1019,0,0,1357,0,1,0,1,0,2,1,2,5,1,5,1959,1,312,0,0,0,0,0,163,0,5,2008,0,0,177000
1275,5362,2,0,2,5,6,1910,2003,0,0,2,2,0,1,0,0,661,0,0,661,589,0,0,2,0,3,1,1,8,1,1,1985,2,552,0,242,0,81,0,0,0,11,2007,0,0,139000
1276,11345,2,2,0,5,5,1948,1950,0,6,8,9,1,1,0,0,928,0,0,928,992,0,0,2,0,4,2,1,10,0,1,1948,2,400,0,0,0,0,0,0,0,7,2007,0,0,137000
1277,12936,3,0,0,6,6,1972,1972,0,0,3,4,1,1,1,0,723,0,0,735,660,0,1,1,1,3,1,1,6,1,0,1972,2,497,0,294,116,0,0,0,0,12,2009,0,0,162000
1278,17871,3,0,5,6,5,1967,1976,0,0,3,3,1,0,0,3,1680,0,0,1724,0,1,0,1,1,3,1,1,7,1,0,1967,2,480,0,0,0,0,0,0,0,6,2009,0,0,197900
1279,9473,0,0,0,8,5,2002,2002,0,0,0,0,0,0,0,0,1128,0,0,1128,903,1,0,2,1,3,1,0,7,1,0,2002,2,577,0,0,211,0,0,0,0,3,2008,0,0,237000
1280,7500,0,0,2,4,4,1920,1950,0,0,1,1,1,1,0,0,698,0,0,698,430,0,0,1,0,2,1,1,6,0,1,1980,2,528,0,30,0,164,0,0,0,4,2010,2,1,68400
1281,9808,0,0,1,7,5,2002,2002,0,0,0,0,0,0,0,0,1573,0,0,1573,0,1,0,2,0,3,1,0,6,0,0,2002,2,544,0,0,72,0,0,0,0,3,2009,0,0,227000
1282,8049,3,0,1,7,5,1990,1990,1,0,3,3,1,0,0,0,1309,0,0,1339,0,1,0,2,0,2,1,1,6,1,0,1990,2,484,0,0,58,0,0,90,0,7,2006,0,0,180000
1283,8800,0,0,1,5,7,1977,2008,0,0,3,3,1,0,0,2,1040,0,0,1040,0,0,0,2,0,3,1,0,5,0,1,1977,2,484,0,0,0,0,0,288,0,9,2009,0,0,150500
1284,9400,2,2,0,6,5,1971,1971,3,0,1,2,1,1,0,3,912,0,0,912,912,0,0,2,2,4,2,1,8,0,4,NA,0,0,0,128,0,0,0,0,0,4,2010,0,0,139000
1285,9638,0,0,2,6,7,1919,1990,0,0,2,2,0,1,0,0,804,0,0,1699,748,0,0,2,0,4,1,0,10,1,1,1969,1,336,0,272,0,42,0,116,0,3,2010,0,0,169000
1286,6000,0,0,2,6,6,1939,1950,0,0,1,1,1,1,0,0,780,0,0,825,587,0,0,1,0,4,1,1,6,1,1,1939,1,280,0,45,0,0,0,0,0,5,2009,0,0,132500
1287,9790,0,0,1,6,5,1963,1963,1,0,3,3,1,1,0,0,1328,0,0,1328,0,1,0,1,1,3,1,1,6,2,0,1963,2,528,0,0,26,0,0,0,0,6,2010,0,0,143000
1288,36500,0,0,1,5,5,1964,1964,0,0,2,5,1,1,0,3,1624,0,0,1582,0,0,1,2,0,4,1,1,7,0,0,1964,2,390,1,168,198,0,0,0,0,6,2006,0,0,190000
1289,5664,0,3,1,8,5,2000,2000,0,0,6,6,0,0,0,0,1501,0,0,1659,0,1,0,2,0,2,1,2,5,1,0,2000,2,499,0,212,59,0,0,0,0,10,2009,0,0,278000
1290,11065,0,0,0,8,5,2006,2006,0,0,0,0,0,0,0,2,1085,0,0,1120,850,0,0,2,1,3,1,2,8,1,2,2006,3,753,0,177,74,0,0,0,0,10,2006,1,2,281000
1291,14112,2,0,5,5,7,1964,1964,1,0,2,3,0,1,0,3,1152,0,0,1152,0,1,0,1,0,3,1,1,6,1,0,1964,2,484,0,227,0,0,0,0,0,4,2010,0,0,180500
1292,1680,0,4,0,5,7,1972,1972,0,0,6,6,1,1,0,0,630,0,0,630,672,0,0,2,1,3,1,1,6,0,1,1972,1,264,0,185,0,0,0,0,0,2,2009,0,0,119500
1293,6600,2,0,0,5,4,1892,1965,0,0,2,5,5,1,0,0,994,0,1,1378,994,0,0,2,0,4,2,1,11,0,0,1985,1,432,0,0,287,0,0,0,0,12,2009,0,0,107500
1294,10140,0,0,0,7,5,1976,1976,0,0,3,3,0,0,0,0,832,0,0,832,832,0,0,2,1,4,1,1,8,1,0,1976,2,528,0,0,28,0,0,259,0,3,2006,0,0,162900
1295,8172,0,0,1,5,7,1955,1990,1,0,5,4,1,1,0,0,864,0,0,864,0,1,0,1,0,2,1,1,5,0,1,1957,2,572,1,0,0,0,0,0,0,4,2006,0,0,115000
1296,8400,0,0,1,5,5,1968,1968,1,0,3,3,1,1,0,3,1052,0,0,1052,0,1,0,1,1,3,1,1,5,0,0,1968,1,288,0,356,0,0,0,0,0,11,2006,0,0,138500
1297,8700,0,0,1,5,6,1963,1963,1,0,1,1,1,1,0,2,1120,0,0,1128,0,1,0,2,0,3,1,1,6,0,0,1963,2,525,0,192,20,123,0,0,0,12,2008,0,0,155000
1298,3675,0,3,4,6,5,2005,2006,0,0,0,0,0,0,0,1,547,0,0,1072,0,1,0,2,0,2,1,1,5,0,5,2005,2,525,0,0,44,0,0,0,0,6,2006,1,2,140000
1299,63887,2,0,0,10,5,2008,2008,1,7,9,8,0,2,0,1,6110,0,0,4692,950,2,0,2,1,3,1,2,12,3,0,2008,2,1418,0,214,292,0,0,0,480,1,2008,1,2,160000
1300,7500,0,0,1,5,7,1959,1994,1,0,4,7,1,1,0,0,1246,0,0,1246,0,1,0,1,1,3,1,0,6,0,0,1959,1,305,0,218,0,0,0,0,0,5,2010,0,0,154000
1301,10762,3,0,0,7,5,1999,1999,0,0,0,0,0,0,0,0,978,0,0,1005,978,0,0,2,1,3,1,0,9,1,0,1999,2,490,0,0,0,0,0,0,0,5,2009,0,0,225000
1302,7500,0,0,0,6,7,1942,1950,0,0,2,5,1,1,0,0,771,0,0,753,741,0,0,1,0,3,1,0,7,2,0,1942,1,213,2,0,0,0,0,224,0,11,2009,0,0,177500
1303,10120,0,0,0,8,5,1994,1994,1,0,0,0,0,0,0,0,1165,0,0,1203,1323,1,0,2,1,4,1,0,8,1,0,1994,3,844,0,309,78,0,0,0,0,12,2006,0,0,290000
1304,8688,0,0,1,7,5,2005,2005,0,0,0,0,0,0,0,3,1616,0,0,1616,0,0,0,2,0,3,1,0,7,0,0,2005,3,834,0,208,59,0,0,0,0,4,2006,0,0,232000
1305,3363,0,3,0,7,5,2004,2004,0,0,0,0,0,0,0,0,976,0,0,976,732,0,0,2,0,3,1,0,7,0,1,2004,2,380,0,0,40,0,0,0,0,4,2006,0,0,130000
1306,13173,2,0,1,9,5,2006,2007,1,0,0,0,0,2,0,0,1652,0,0,1652,0,1,0,2,0,2,1,2,6,2,0,2006,2,840,0,404,102,0,0,0,0,11,2009,0,0,325000
1307,6955,0,3,1,7,5,2005,2006,0,0,0,0,0,0,0,0,1368,0,0,1368,0,0,0,2,0,2,1,0,6,1,0,2005,2,474,0,132,35,0,0,0,0,9,2006,1,2,202500
1308,8072,0,0,1,5,5,1994,1995,0,0,0,0,0,0,1,0,990,0,0,990,0,1,0,1,0,3,1,1,5,0,1,2000,2,480,0,0,64,0,0,0,0,5,2009,0,0,138000
1309,12000,0,0,1,5,7,1948,2005,0,0,1,1,1,1,0,0,924,0,0,1122,0,1,0,1,0,2,1,0,6,0,0,1948,2,528,0,0,36,0,0,0,0,5,2008,0,0,147000
1310,7153,0,0,1,6,5,1991,1991,0,0,3,3,1,0,0,0,1278,0,0,1294,0,1,0,2,0,3,1,0,6,0,0,1991,2,496,0,112,51,0,0,0,0,6,2008,0,0,179200
1311,17500,0,0,1,7,8,1959,2002,0,0,4,3,0,0,0,3,1902,0,0,1902,0,1,0,2,0,3,1,2,7,2,0,1959,2,567,0,0,207,162,0,0,0,5,2010,0,0,335000
1312,8814,0,0,1,7,5,2005,2007,0,0,0,0,0,0,0,0,1274,0,0,1274,0,1,0,2,0,3,1,0,6,0,0,2005,2,508,0,264,98,0,0,0,0,1,2007,1,2,203000
1313,9572,0,0,0,8,5,1990,1990,0,0,2,5,0,2,0,0,1453,0,0,1453,1357,0,0,2,1,4,1,0,9,1,0,1990,2,750,0,500,0,0,0,0,0,6,2007,0,0,302000
1314,14774,2,0,0,9,5,1999,1999,0,0,0,0,0,0,0,0,1393,0,0,1422,1177,0,0,2,1,4,1,0,10,1,2,1999,3,779,0,668,30,0,0,0,0,5,2010,0,0,333168
1315,8190,0,0,1,4,6,1954,1954,1,0,2,5,1,1,0,0,948,0,0,948,0,1,0,1,0,3,1,1,5,1,1,1956,1,280,0,0,36,0,0,0,0,10,2007,0,0,119000
1316,11075,0,0,0,6,5,1969,1969,0,0,3,3,1,4,0,2,952,0,0,1092,1020,0,0,2,1,4,1,1,9,2,0,1969,2,576,0,280,0,0,0,0,0,6,2008,0,0,206900
1317,10226,0,0,1,8,5,2008,2008,0,0,0,0,0,2,0,1,1622,0,0,1630,0,1,0,2,0,3,1,2,8,1,0,2008,3,860,0,172,42,0,0,0,0,1,2009,0,0,295493
1318,4230,2,3,1,7,5,2006,2007,0,0,0,0,0,2,1,0,1352,0,0,1352,0,0,0,2,0,2,1,0,5,1,0,2006,2,466,0,0,241,0,0,0,0,4,2007,1,2,208900
1319,14781,3,0,1,8,5,2001,2002,1,0,0,0,0,0,0,1,1753,0,0,1787,0,0,0,2,0,3,1,0,7,1,0,2001,3,748,0,198,150,0,0,0,0,8,2006,0,0,275000
1320,10215,0,0,1,4,5,1954,1954,1,0,2,5,0,1,0,0,864,0,0,948,0,0,0,1,0,3,1,1,5,0,0,1954,1,248,0,0,0,0,0,0,0,2,2007,0,0,111000
1321,8400,0,0,1,6,3,1957,1957,1,0,4,7,1,1,0,0,1478,0,0,1478,0,1,0,1,1,3,1,1,6,2,0,1957,2,442,0,114,0,0,0,216,0,6,2009,0,0,156500
1322,6627,2,0,1,3,6,1949,1950,1,0,0,0,1,3,2,4,0,5,1,720,0,0,0,1,0,2,1,1,4,0,1,1955,1,287,0,0,0,0,0,0,0,7,2008,0,0,72500
1323,10186,0,0,0,7,5,1992,1992,0,0,3,3,0,0,0,0,750,0,0,1061,862,1,0,2,1,3,1,0,8,1,0,1992,2,564,0,240,39,0,0,0,0,6,2010,0,0,190000
1324,5330,0,0,1,4,7,1940,1950,1,0,0,0,1,1,0,0,420,0,0,708,0,0,0,1,0,2,1,3,5,0,4,NA,0,0,0,164,0,0,0,0,0,12,2009,0,0,82500
1325,9986,0,0,1,8,5,2006,2007,0,0,0,0,0,2,0,3,1795,0,0,1795,0,0,0,2,0,2,1,0,7,1,0,2007,3,895,0,0,49,0,0,0,0,2,2007,1,2,147000
1326,3636,0,0,1,4,4,1922,1950,0,0,8,9,2,1,3,0,796,0,1,796,0,0,0,1,0,2,1,1,5,0,4,NA,0,0,1,0,0,100,0,0,0,1,2008,0,0,55000
1327,4270,0,0,1,3,6,1931,2006,0,0,1,1,2,1,0,0,544,0,0,774,0,0,0,1,0,3,1,0,6,0,4,NA,0,0,0,0,0,286,0,0,0,5,2007,0,0,79000
1328,6600,0,0,1,5,9,1982,2008,0,0,0,0,1,1,0,0,816,0,0,816,0,0,1,1,0,3,1,0,5,1,0,1982,1,264,0,0,0,0,0,0,0,10,2008,0,0,130500
1329,10440,2,0,2,6,7,1920,1950,0,0,4,5,2,0,0,0,1510,1,0,1584,1208,0,0,2,0,5,1,1,8,2,1,1920,2,520,0,0,547,0,0,480,0,6,2008,0,0,256000
1330,9084,0,0,0,7,5,1998,1998,1,0,0,0,0,0,0,0,935,0,0,955,677,0,0,2,1,3,1,1,8,1,0,1998,2,462,0,0,28,0,0,0,0,6,2006,0,0,176500
1331,10000,0,0,1,8,5,2006,2006,1,0,0,0,0,0,1,3,1588,0,0,1588,0,0,0,2,0,3,1,0,7,1,0,2006,3,825,0,144,45,0,0,0,0,12,2007,0,0,227000
1332,10780,0,0,5,5,5,1976,1976,0,0,1,1,1,1,0,3,911,0,0,954,0,0,0,1,0,3,1,1,6,0,1,1976,2,576,0,0,0,0,0,0,0,7,2006,0,0,132500
1333,8877,0,0,1,4,6,1938,1958,0,0,1,1,1,1,0,2,816,0,0,816,0,1,0,1,0,2,1,1,3,1,1,1958,1,288,0,0,0,0,0,0,0,5,2009,0,0,100000
1334,7200,2,0,2,5,6,1938,1995,0,0,2,5,1,1,0,0,803,0,0,803,557,0,0,1,1,2,1,0,6,0,1,1951,1,297,0,0,65,190,0,0,0,7,2006,0,0,125500
1335,2368,0,3,0,5,6,1970,1970,0,0,3,3,1,1,0,0,765,0,0,765,600,0,0,1,1,3,1,1,7,0,0,1970,2,440,0,0,36,0,0,0,0,5,2009,0,0,125000
1336,9650,0,0,1,6,5,1977,1977,0,0,7,4,1,0,0,0,1350,0,0,1334,0,0,1,2,0,2,1,1,6,1,0,1977,2,630,0,0,16,0,0,0,0,4,2009,0,0,167900
1337,9246,0,2,1,5,5,1973,1973,0,0,7,4,1,1,0,0,1656,0,0,1656,0,0,0,2,0,4,2,1,8,0,1,1973,2,506,0,0,211,0,0,0,0,11,2008,0,0,135000
1338,4118,2,0,1,4,4,1941,1950,0,0,2,5,1,1,0,0,693,2,1,693,0,0,0,1,0,2,1,3,4,0,4,NA,0,0,1,0,20,0,0,0,0,3,2006,0,0,52500
1339,13450,2,0,0,7,5,2002,2002,0,0,0,0,0,0,0,0,916,0,0,920,941,1,0,2,1,3,1,0,8,0,2,2002,2,492,0,146,91,0,0,0,0,6,2006,0,0,200000
1340,9560,2,0,1,5,7,1972,1972,1,0,1,1,1,1,0,2,864,0,0,864,0,0,0,1,0,3,1,1,5,0,0,1972,1,288,0,0,0,0,0,0,0,6,2006,0,0,128500
1341,8294,0,0,1,4,5,1971,1971,0,0,1,1,1,1,0,0,858,0,0,872,0,0,0,1,0,3,1,1,5,0,1,1974,4,480,0,0,0,0,0,0,0,6,2007,0,0,123000
1342,13695,0,0,1,6,5,2003,2004,0,0,0,0,0,0,0,0,1114,0,0,1114,0,1,0,1,0,3,1,0,6,0,1,2004,2,576,0,0,78,0,0,0,0,7,2008,0,0,155000
1343,9375,0,0,0,8,5,2002,2002,0,0,0,0,0,0,0,0,1284,0,0,1284,885,0,0,2,1,3,1,0,7,1,0,2002,2,647,0,192,87,0,0,0,0,8,2007,0,0,228500
1344,7558,0,0,2,6,6,1928,1950,0,0,4,13,2,1,0,0,896,0,0,1172,741,0,0,1,1,3,1,1,9,1,1,1929,2,342,0,0,0,0,0,0,0,3,2009,0,0,177000
1345,11103,2,0,0,7,5,2006,2006,0,0,0,0,0,0,0,0,728,0,0,728,728,0,0,2,1,3,1,0,8,1,0,2006,2,440,0,0,0,0,0,0,0,7,2007,1,2,155835
1346,6000,0,0,1,4,4,1920,1950,1,0,1,1,0,1,0,0,960,0,0,960,0,0,0,1,0,2,1,3,5,0,1,1997,1,308,0,0,0,168,0,0,0,7,2007,0,0,108500
1347,20781,3,0,1,7,7,1968,2003,1,0,4,3,1,1,0,0,1568,0,0,2156,0,0,0,2,0,3,1,1,9,1,0,1968,2,508,0,0,80,0,290,0,0,6,2006,0,0,262500
1348,15306,2,0,1,8,5,2006,2007,0,0,0,0,0,2,0,1,1732,0,0,1776,0,1,0,2,0,3,1,0,7,1,0,2006,3,712,0,0,0,0,0,0,0,5,2007,1,2,283463
1349,16196,0,0,1,7,5,1998,1998,0,0,0,0,0,0,0,1,1482,0,0,1494,0,1,0,2,0,3,1,0,5,1,0,1998,2,514,0,402,25,0,0,0,0,8,2007,0,0,215000
1350,5250,0,0,0,8,5,1872,1987,0,0,1,1,2,1,3,0,684,4,1,938,1215,0,0,2,0,4,1,1,8,0,4,NA,0,0,0,0,54,20,0,0,0,12,2008,0,0,122000
1351,11643,0,2,0,5,5,1969,1969,0,0,1,1,1,1,0,0,1248,0,0,1338,1296,1,1,2,2,6,2,1,12,0,1,1969,4,968,0,0,0,0,0,0,0,8,2009,0,0,200000
1352,9247,0,0,0,6,6,1962,1962,0,0,3,3,1,1,0,0,858,0,0,858,858,0,0,1,1,4,1,1,8,1,0,1962,2,490,0,0,84,0,0,120,0,3,2008,0,0,171000
1353,6000,0,0,2,6,9,1937,2000,0,0,1,1,2,1,0,0,698,0,0,786,390,0,0,1,0,2,1,1,4,0,1,1999,2,624,1,210,0,0,0,0,0,7,2009,0,0,134900
1354,14720,3,0,2,8,5,1995,1996,1,0,0,0,0,0,0,3,2033,0,0,2053,1185,1,0,2,1,4,1,0,9,1,0,1996,3,666,0,283,86,0,0,0,0,3,2010,0,0,410000
1355,10316,0,0,0,7,5,2000,2000,0,0,0,0,0,0,0,0,992,0,0,992,873,1,0,2,1,3,1,0,7,1,0,2000,3,839,0,0,184,0,0,0,0,6,2008,0,0,235000
1356,10192,0,0,5,7,6,1968,1992,0,0,1,1,1,1,0,0,570,0,0,1222,698,0,0,3,0,4,1,0,8,1,0,1968,2,487,0,0,98,0,0,0,0,9,2006,0,0,170000
1357,9477,2,0,1,5,5,1966,1966,0,0,3,3,1,1,0,0,864,0,0,892,0,0,0,1,0,3,1,1,5,0,0,1966,1,264,0,0,0,0,0,0,0,10,2008,0,0,110000
1358,12537,3,0,1,5,6,1971,2008,0,0,0,0,1,1,0,0,1078,0,0,1078,0,1,0,1,1,3,1,1,6,1,0,1971,2,500,0,0,0,0,0,0,0,4,2010,0,0,149900
1359,2117,0,4,0,6,5,2000,2000,0,0,1,1,0,0,0,0,756,0,0,769,804,0,0,2,1,3,1,0,5,0,1,2000,2,440,0,0,32,0,0,0,0,6,2010,0,0,177500
1360,16737,4,0,1,9,5,2004,2005,1,0,0,0,0,2,0,3,1980,0,0,1980,0,1,0,2,0,3,1,2,8,1,0,2004,3,770,0,194,45,0,0,0,0,9,2006,0,0,315000
1361,9842,0,0,0,5,6,1921,1998,0,0,1,5,2,1,3,0,612,0,0,990,1611,0,0,3,1,4,1,1,8,0,2,1998,2,621,0,183,0,301,0,0,0,5,2008,0,0,189000
1362,16158,0,0,1,7,5,2005,2005,1,0,0,0,0,2,0,3,1530,0,0,1530,0,1,0,2,0,3,1,0,7,1,0,2005,2,430,0,168,36,0,0,0,0,6,2009,0,0,260000
1363,12513,1,0,2,4,4,1920,2007,0,0,0,0,2,1,3,0,715,0,0,1281,457,0,0,2,0,4,1,1,7,1,0,1920,1,368,0,55,0,0,0,0,0,6,2009,0,0,104900
1364,8499,0,0,0,6,5,2006,2007,0,0,0,0,0,0,0,0,616,0,0,616,796,0,0,2,1,3,1,0,6,1,2,2007,2,432,0,0,36,0,0,0,0,3,2007,1,2,156932
1365,3180,0,3,0,7,5,2005,2005,0,0,1,1,0,0,0,0,600,0,0,520,600,0,0,2,1,2,1,0,4,0,1,2005,2,480,0,0,166,0,0,0,0,4,2006,0,1,144152
1366,7500,0,0,0,7,5,2000,2000,0,0,0,0,0,0,0,0,814,0,0,814,860,1,0,2,1,3,1,0,7,0,0,2000,2,663,0,0,96,0,0,0,0,1,2010,0,0,216000
1367,9179,0,0,0,7,5,1999,1999,0,0,0,0,0,0,0,0,873,0,0,882,908,1,0,2,1,3,1,0,7,0,0,1999,2,588,0,0,88,0,0,0,0,6,2008,0,1,193000
1368,2665,0,3,0,5,6,1977,1977,0,0,6,6,0,1,0,0,757,0,0,925,550,0,0,2,0,4,1,1,6,1,0,1977,1,336,0,104,26,0,0,0,0,7,2006,0,0,127000
1369,4435,0,3,1,6,5,2003,2004,0,0,0,0,0,0,0,3,848,0,0,848,0,1,0,1,0,1,1,0,4,0,0,2003,2,420,0,140,0,0,0,0,0,6,2009,0,0,144000
1370,10635,1,0,1,8,5,2003,2003,1,0,0,0,0,0,0,3,1657,0,0,1668,0,1,0,2,0,3,1,0,8,1,0,2003,2,502,0,0,262,0,0,0,0,5,2010,0,0,232000
1371,5400,2,0,2,4,6,1920,1950,0,0,14,15,0,1,0,0,840,0,0,840,534,0,0,1,0,2,1,1,6,0,1,1967,1,338,0,0,0,198,0,0,0,10,2009,0,0,105000
